,Overall rank,Country or region,Score,2018,Area,Item,Year,Unit,Value
238,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy supply adequacy (percent) (3-year average),2016-2018,%,128
239,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy supply adequacy (percent) (3-year average),2017-2019,%,128
240,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy supply adequacy (percent) (3-year average),2018-2020,%,129
241,8,New Zealand,7.324,20932.5,New Zealand,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2015-2017,I$ per person,1609
242,8,New Zealand,7.324,20932.5,New Zealand,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2016-2018,I$ per person,794
243,8,New Zealand,7.324,20932.5,New Zealand,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2015-2017,kcal/capita/day,3155
244,8,New Zealand,7.324,20932.5,New Zealand,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2016-2018,kcal/capita/day,3168
245,8,New Zealand,7.324,20932.5,New Zealand,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2017-2019,kcal/capita/day,3183
246,8,New Zealand,7.324,20932.5,New Zealand,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2018-2020,kcal/capita/day,3196
247,8,New Zealand,7.324,20932.5,New Zealand,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2015-2017,%,32
248,8,New Zealand,7.324,20932.5,New Zealand,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2016-2018,%,32
249,8,New Zealand,7.324,20932.5,New Zealand,Average protein supply (g/cap/day) (3-year average),2015-2017,g/capita/day,92.7
250,8,New Zealand,7.324,20932.5,New Zealand,Average protein supply (g/cap/day) (3-year average),2016-2018,g/capita/day,93.7
251,8,New Zealand,7.324,20932.5,New Zealand,Average supply of protein of animal origin (g/cap/day) (3-year average),2015-2017,g/capita/day,51
252,8,New Zealand,7.324,20932.5,New Zealand,Average supply of protein of animal origin (g/cap/day) (3-year average),2016-2018,g/capita/day,51.7
253,8,New Zealand,7.324,20932.5,New Zealand,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2016,I$,41672.1
254,8,New Zealand,7.324,20932.5,New Zealand,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2017,I$,42285.3
255,8,New Zealand,7.324,20932.5,New Zealand,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2018,I$,42866.1
256,8,New Zealand,7.324,20932.5,New Zealand,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2019,I$,42877.9
257,8,New Zealand,7.324,20932.5,New Zealand,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2020,I$,42404.4
258,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
259,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
260,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
261,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
262,8,New Zealand,7.324,20932.5,New Zealand,Number of people undernourished (million) (3-year average),2015-2017,millions,
263,8,New Zealand,7.324,20932.5,New Zealand,Number of people undernourished (million) (3-year average),2016-2018,millions,
264,8,New Zealand,7.324,20932.5,New Zealand,Number of people undernourished (million) (3-year average),2017-2019,millions,
265,8,New Zealand,7.324,20932.5,New Zealand,Number of people undernourished (million) (3-year average),2018-2020,millions,
266,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of severe food insecurity in the total population (percent) (3-year average),2015-2017,%,3.3
267,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of severe food insecurity in the total population (percent) (3-year average),2016-2018,%,4.2
268,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of severe food insecurity in the total population (percent) (3-year average),2017-2019,%,4.4
269,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of severe food insecurity in the total population (percent) (3-year average),2018-2020,%,3.9
270,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2015-2017,%,11.3
271,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2016-2018,%,13.3
272,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2017-2019,%,13.9
273,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2018-2020,%,14
274,8,New Zealand,7.324,20932.5,New Zealand,Number of severely food insecure people (million) (3-year average),2015-2017,millions,0.2
275,8,New Zealand,7.324,20932.5,New Zealand,Number of severely food insecure people (million) (3-year average),2016-2018,millions,0.2
276,8,New Zealand,7.324,20932.5,New Zealand,Number of severely food insecure people (million) (3-year average),2017-2019,millions,0.2
277,8,New Zealand,7.324,20932.5,New Zealand,Number of severely food insecure people (million) (3-year average),2018-2020,millions,0.2
278,8,New Zealand,7.324,20932.5,New Zealand,Number of moderately or severely food insecure people (million) (3-year average),2015-2017,millions,0.5
279,8,New Zealand,7.324,20932.5,New Zealand,Number of moderately or severely food insecure people (million) (3-year average),2016-2018,millions,0.6
280,8,New Zealand,7.324,20932.5,New Zealand,Number of moderately or severely food insecure people (million) (3-year average),2017-2019,millions,0.7
281,8,New Zealand,7.324,20932.5,New Zealand,Number of moderately or severely food insecure people (million) (3-year average),2018-2020,millions,0.7
282,8,New Zealand,7.324,20932.5,New Zealand,Cereal import dependency ratio (percent) (3-year average),2015-2017,%,41.6
283,8,New Zealand,7.324,20932.5,New Zealand,Cereal import dependency ratio (percent) (3-year average),2016-2018,%,43.3
284,8,New Zealand,7.324,20932.5,New Zealand,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,100
285,8,New Zealand,7.324,20932.5,New Zealand,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,100
286,8,New Zealand,7.324,20932.5,New Zealand,Value of food imports in total merchandise exports (percent) (3-year average),2015-2017,%,10
287,8,New Zealand,7.324,20932.5,New Zealand,Value of food imports in total merchandise exports (percent) (3-year average),2016-2018,%,10
288,8,New Zealand,7.324,20932.5,New Zealand,Value of food imports in total merchandise exports (percent) (3-year average),2017-2019,%,10
289,8,New Zealand,7.324,20932.5,New Zealand,Political stability and absence of violence/terrorism (index),2016,index,1.52
290,8,New Zealand,7.324,20932.5,New Zealand,Political stability and absence of violence/terrorism (index),2017,index,1.59
291,8,New Zealand,7.324,20932.5,New Zealand,Political stability and absence of violence/terrorism (index),2018,index,1.54
292,8,New Zealand,7.324,20932.5,New Zealand,Political stability and absence of violence/terrorism (index),2019,index,1.51
293,8,New Zealand,7.324,20932.5,New Zealand,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2016,1000 I$,71.5
294,8,New Zealand,7.324,20932.5,New Zealand,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2017,1000 I$,53.8
295,8,New Zealand,7.324,20932.5,New Zealand,Per capita food supply variability (kcal/cap/day),2016,kcal/capita/day,9
296,8,New Zealand,7.324,20932.5,New Zealand,Per capita food supply variability (kcal/cap/day),2017,kcal/capita/day,9
297,8,New Zealand,7.324,20932.5,New Zealand,Per capita food supply variability (kcal/cap/day),2018,kcal/capita/day,8
298,8,New Zealand,7.324,20932.5,New Zealand,Per capita food supply variability (kcal/cap/day),2019,kcal/capita/day,8
299,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed drinking water services (Percent),2016,%,96.9
300,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed drinking water services (Percent),2017,%,98.2
301,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed drinking water services (Percent),2018,%,99
302,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed drinking water services (Percent),2019,%,99
303,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed drinking water services (Percent),2020,%,99
304,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic drinking water services (percent),2016,%,99
305,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic drinking water services (percent),2017,%,99
306,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic drinking water services (percent),2018,%,99
307,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic drinking water services (percent),2019,%,99
308,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic drinking water services (percent),2020,%,99
309,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed sanitation services (Percent),2016,%,81.3
310,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed sanitation services (Percent),2017,%,81.3
311,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed sanitation services (Percent),2018,%,81.3
312,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed sanitation services (Percent),2019,%,81.4
313,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using safely managed sanitation services (Percent),2020,%,82.2
314,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic sanitation services (percent),2016,%,99
315,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic sanitation services (percent),2017,%,99
316,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic sanitation services (percent),2018,%,99
317,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic sanitation services (percent),2019,%,99
318,8,New Zealand,7.324,20932.5,New Zealand,Percentage of population using at least basic sanitation services (percent),2020,%,99
319,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of obesity in the adult population (18 years and older),2016,%,30.8
320,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of anemia among women of reproductive age (15-49 years),2016,%,9.5
321,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of anemia among women of reproductive age (15-49 years),2017,%,9.8
322,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of anemia among women of reproductive age (15-49 years),2018,%,10.1
323,8,New Zealand,7.324,20932.5,New Zealand,Prevalence of anemia among women of reproductive age (15-49 years),2019,%,10.4
324,8,New Zealand,7.324,20932.5,New Zealand,Minimum dietary energy requirement  (kcal/cap/day),2016,kcal/capita/day,1909
325,8,New Zealand,7.324,20932.5,New Zealand,Minimum dietary energy requirement  (kcal/cap/day),2017,kcal/capita/day,1909
326,8,New Zealand,7.324,20932.5,New Zealand,Minimum dietary energy requirement  (kcal/cap/day),2018,kcal/capita/day,1908
327,8,New Zealand,7.324,20932.5,New Zealand,Minimum dietary energy requirement  (kcal/cap/day),2019,kcal/capita/day,1908
328,8,New Zealand,7.324,20932.5,New Zealand,Minimum dietary energy requirement  (kcal/cap/day),2020,kcal/capita/day,1908
329,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy requirement (kcal/cap/day),2016,kcal/capita/day,2482
330,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy requirement (kcal/cap/day),2017,kcal/capita/day,2482
331,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy requirement (kcal/cap/day),2018,kcal/capita/day,2482
332,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy requirement (kcal/cap/day),2019,kcal/capita/day,2482
333,8,New Zealand,7.324,20932.5,New Zealand,Average dietary energy requirement (kcal/cap/day),2020,kcal/capita/day,2482
334,8,New Zealand,7.324,20932.5,New Zealand,Coefficient of variation of habitual caloric consumption distribution (real number),2016,Number,0.2
335,8,New Zealand,7.324,20932.5,New Zealand,Coefficient of variation of habitual caloric consumption distribution (real number),2017,Number,0.2
336,8,New Zealand,7.324,20932.5,New Zealand,Coefficient of variation of habitual caloric consumption distribution (real number),2018,Number,0.21
337,8,New Zealand,7.324,20932.5,New Zealand,Coefficient of variation of habitual caloric consumption distribution (real number),2019,Number,0.21
338,8,New Zealand,7.324,20932.5,New Zealand,Coefficient of variation of habitual caloric consumption distribution (real number),2020,Number,0.21
339,8,New Zealand,7.324,20932.5,New Zealand,Incidence of caloric losses at retail distribution level (percent),2016,%,2.38
340,8,New Zealand,7.324,20932.5,New Zealand,Incidence of caloric losses at retail distribution level (percent),2017,%,2.38
